ensembl_gene_id,logFC_rna,padj_rna,logFC_meth,padj_meth,CpG_Beta_diff,external_gene_name,entrezgene_id,hgnc_symbol,logFC_protein,padj_protein,Regulation_Grouping_1,Regulation_Grouping_2,Regulation_Grouping_3
ENSG00000115504,0.452817490403733,2.7890499504341697e-12,-1.41521501232316,1.75938254988543e-38,-0.1830614133291249,EHBP1,23301.0,EHBP1,0.088768569716053,5.40609158274814e-05,None,None,None
ENSG00000115514,0.304436032473207,9.00684968601195e-10,-1.21791266000729,1.35609637366429e-29,-0.196768412201012,TXNDC9,10190.0,TXNDC9,0.304600379959246,2.51291134225495e-39,None,None,None
ENSG00000115520,-0.192213613479394,0.0007055477604168,-1.12749279079426,4.29555497882011e-47,-0.0800474516815819,COQ10B,80219.0,COQ10B,-0.758056651209205,3.85009880517126e-54,TMDS_M--_R--_P-neg,TMDS,TMDS
ENSG00000115523,2.99890939721345,2.41650082610671e-88,0.0,1.0,0.0,GNLY,10578.0,GNLY,0.521610546197164,2.20609213687916e-14,TPDE_M--_R-pos_P-pos,TPDE,TPDE
ENSG00000115524,0.267503189305587,1.0707391997750401e-17,-0.554276619218191,5.52577093334687e-29,-0.0239986464766603,SF3B1,23451.0,SF3B1,-0.0387933105597504,0.0005110853973822,None,None,None
ENSG00000115525,1.011626214,1.07777192760866e-37,-1.8167173428878,3.6495771869893e-62,-0.2341576232151329,ST3GAL5,8869.0,ST3GAL5,0.50607222941388,3.19930440440436e-12,MDE_M-neg_R-pos_P-pos,MDE,MDE
ENSG00000115539,0.185047030947843,0.0002658202823394,-0.685808329425279,2.98951216312959e-39,-0.0380823061499017,PDCL3,79031.0,PDCL3,0.213563615006593,1.78268467815804e-25,None,None,None
ENSG00000115540,0.386326897807206,1.1766214040860301e-23,-0.852506007432159,1.68824173094824e-47,-0.0403754186460456,MOB4,25843.0,MOB4,-0.0493950154550437,0.0061432024425893,None,None,None
ENSG00000115541,-0.346768836699233,9.46551974087124e-07,1.23796824880631,7.75292597227441e-45,0.0823298383555709,HSPE1,3336.0,HSPE1,-0.747864171414127,7.1984618525962994e-37,TMDS_M--_R--_P-neg,TMDS,TMDS
ENSG00000115548,0.800335322184255,4.57993503759608e-81,-0.877325004209292,2.1544213695464105e-35,-0.056985708761901,KDM3A,55818.0,KDM3A,0.489518854893603,8.51660694519399e-38,None,None,None
ENSG00000115556,-1.79714794043984,1.58745237488242e-59,1.52481023742993,1.10842066309985e-47,0.2119226045303468,PLCD4,84812.0,PLCD4,-0.73100971712813,7.46479177570965e-31,MDS_M-pos_R-neg_P-neg,MDS,MDS
ENSG00000115568,-0.168284808867476,0.0031291301924108,-1.07166013387274,1.15251925733654e-29,-0.0709602727181212,ZNF142,7701.0,ZNF142,0.0,1.0,None,None,None
ENSG00000115590,1.12189520571624,6.22037086190157e-07,-0.374213768277162,1.60808136500383e-08,-0.0600493036465896,IL1R2,7850.0,IL1R2,0.0,1.0,TPDE_TMDS_M--_R-pos_P--,TPDE_TMDS,TMDS
ENSG00000115602,-1.70394760982784,3.6375501335407605e-15,-1.04601584583835,8.70765252290272e-31,-0.1223702410356902,IL1RL1,9173.0,IL1RL1,0.0,1.0,TPDS_TMDE_M-neg_R-neg_P--,TPDS_TMDE,TMDE
ENSG00000115604,1.07363390399619,9.67257813818372e-34,-2.69094414638805,7.83198492615334e-72,-0.3825020391388267,IL18R1,8809.0,IL18R1,0.0,1.0,MDE_TMDS_M-neg_R-pos_P--,MDE_TMDS,TMDS
ENSG00000115607,1.67928470964231,4.05990387223432e-66,-2.29023266271334,5.08218857995606e-65,-0.3171218874271996,IL18RAP,8807.0,IL18RAP,0.0,1.0,MDE_TMDS_M-neg_R-pos_P--,MDE_TMDS,TMDS
ENSG00000115616,-4.61250263097326,1.1818281505303399e-99,0.73733831488378,4.30504924466355e-23,0.0430371215760916,SLC9A2,6549.0,SLC9A2,0.0168020424307817,0.738318566818941,TPDS_TMDE_M--_R-neg_P--,TPDS_TMDE,TMDE
ENSG00000115641,0.380611497731998,0.0095406432748369,1.25514399846843,4.6757969294813e-29,0.1603648663111729,FHL2,2274.0,FHL2,-1.00831998121129,3.1938927839127304e-31,TPDE_TMDS_M-pos_R--_P-neg,TMDS,TMDS
ENSG00000115648,0.646490685824728,0.0013232008004112,-1.73250113230022,3.35445990117504e-63,-0.1389156992367863,MLPH,79083.0,MLPH,0.278709772439236,6.73030831079549e-07,None,None,None
ENSG00000115649,-0.199329969513792,0.0044825408919843,1.55369494930345,4.07125776945775e-62,0.1539756056458548,CNPPD1,27013.0,CNPPD1,0.0,1.0,None,None,None
ENSG00000115652,-0.828677602255211,7.64292160079077e-54,0.0,1.0,0.0,UXS1,80146.0,UXS1,-0.312325086899198,4.617108602228579e-16,None,None,None
ENSG00000115657,0.940998730847575,9.6715652600013e-38,1.05853408352454,5.44728949534933e-18,0.0373153848277826,ABCB6,10058.0,ABCB6,0.651516542352986,1.54716517593128e-30,TMDE_M--_R--_P-pos,TMDE,TMDE
ENSG00000115665,-4.01029748927761,2.4237743809366003e-92,2.89386345994801,7.504710834026681e-54,0.208168314989838,SLC5A7,60482.0,SLC5A7,0.0,1.0,MDS_TMDE_M-pos_R-neg_P--,MDS_TMDE,TMDE
ENSG00000115685,0.229823978528501,1.63302347909985e-07,-1.14239586044579,3.91130074670567e-23,-0.1820239850761984,PPP1R7,5510.0,PPP1R7,0.116425505213953,1.60986673769801e-12,None,None,None
ENSG00000115687,-0.29749093150686,3.9397027286819e-09,-2.3402647732157,8.16423275582803e-101,-0.1541180544397222,PASK,23178.0,PASK,0.272352261776339,2.76125128275672e-08,None,None,None
ENSG00000115705,1.90866776092735,1.29469026590334e-16,-1.29442353703326,3.58469070218262e-35,-0.2029778408199271,TPO,7173.0,TPO,0.0,1.0,MDE_TMDS_M-neg_R-pos_P--,MDE_TMDS,TMDS
ENSG00000115738,0.741704652921432,2.16801829780017e-32,-1.1119886930728,1.6708933121099899e-34,-0.0674655116787876,ID2,3398.0,ID2,0.0,1.0,None,None,None
ENSG00000115750,-0.158991552377345,0.0007247492564424,-3.63720935420737,6.439653319156079e-92,-0.524350767544314,TAF1B,9014.0,TAF1B,0.0,1.0,None,None,None
ENSG00000115756,1.65685712941788,1.4998001855682499e-92,-2.14004172860306,8.599625462644452e-97,-0.3082744773442304,HPCAL1,3241.0,HPCAL1,1.05953095065896,1.36732385593166e-63,MDE_M-neg_R-pos_P-pos,MDE,MDE
ENSG00000115758,-0.515346429454658,3.57837033368092e-14,-0.679274054166447,6.55321085825189e-47,-0.0264947133215786,ODC1,4953.0,ODC1,0.0,1.0,None,None,None
ENSG00000115760,0.0959724088568061,3.72020945130891e-05,-0.286955541984369,5.38948937177039e-05,-0.0115396722497902,BIRC6,57448.0,BIRC6,-0.0282063951927021,0.0210568847985111,None,None,None
ENSG00000115761,0.21958907035652,5.69136968112321e-15,-1.25787894205395,1.5038318528829302e-46,-0.0964156447816102,NOL10,79954.0,NOL10,0.400801483878701,6.35143808013328e-58,None,None,None
ENSG00000115762,-0.575022929542409,1.02624463673314e-20,-1.01451737313913,8.76514079723621e-59,-0.0686679961034059,PLEKHB2,55041.0,PLEKHB2,-0.289327818530504,2.70847229109499e-19,None,None,None
ENSG00000115806,0.351999999255181,3.84704847020676e-09,-1.89658998633465,1.92170537399728e-45,-0.2553211763577317,GORASP2,26003.0,GORASP2,0.0928415439586493,7.3499427264274e-07,None,None,None
ENSG00000115808,-0.215892409276315,3.76562183923158e-12,-1.02428187264722,2.85089687713607e-45,-0.0727482647198871,STRN,6801.0,STRN,-0.0050983926645088,0.737774580813754,None,None,None
ENSG00000115816,0.419841196362965,2.50138314584852e-30,0.0,1.0,0.0,CEBPZ,10153.0,CEBPZ,0.373824209076423,9.92766398414156e-41,None,None,None
ENSG00000115825,0.314598387175447,9.30678481543833e-13,-2.11868751159917,2.82661420637904e-83,-0.2318918329841066,PRKD3,23683.0,PRKD3,0.228132429581687,1.27697777424753e-19,None,None,None
ENSG00000115827,-0.19332471754692,2.61491720656362e-07,-1.35506680097786,6.51964569985321e-58,-0.1197014492633392,DCAF17,80067.0,DCAF17,0.0,1.0,None,None,None
ENSG00000115828,0.84485258275406,3.53311038288863e-06,-1.60687377506391,3.5406895157306803e-60,-0.173099318304052,QPCT,25797.0,QPCT,-0.175974352151505,0.0071352402461078,None,None,None
ENSG00000115839,0.247629390820388,3.73261890126508e-26,-0.596516510630673,4.4552456455735294e-11,-0.0259684563902132,RAB3GAP1,22930.0,RAB3GAP1,0.0648973894282645,3.1062428516277e-06,None,None,None
ENSG00000115840,-0.501940290989404,3.5397527675663997e-50,-1.36906414381477,3.35429394896707e-41,-0.214035147839298,SLC25A12,8604.0,SLC25A12,-0.216415197171282,1.1030360383109e-09,None,None,None
ENSG00000115841,-0.273895034112349,3.1612396770219203e-10,-1.02557162162568,4.13005970404901e-43,-0.0674244231015863,RMDN2,151393.0,RMDN2,-0.735576931559392,7.01277053610506e-62,TMDS_M--_R--_P-neg,TMDS,TMDS
ENSG00000115866,1.52997632426678,1.04653529347335e-184,-0.742033866480657,1.65572886721709e-14,-0.0990475546344856,DARS1,1615.0,DARS1,0.513207495615321,1.5676330896340301e-52,TPDE_M--_R-pos_P-pos,TPDE,TPDE
ENSG00000115875,0.158558779446191,1.81905597324688e-05,-1.52329959728593,1.11611158155024e-24,-0.2050684009011171,SRSF7,6432.0,SRSF7,0.067184347357065,1.51473024650509e-05,None,None,None
ENSG00000115884,-1.14663918798974,3.01981955405374e-16,0.0,1.0,0.0,SDC1,6382.0,SDC1,-0.619663153541893,5.48553691269962e-18,TPDS_M--_R-neg_P-neg,TPDS,TPDS
ENSG00000115896,-2.69707909225684,4.14615026855267e-146,-1.85810709692034,1.12268081426989e-61,-0.1407434731307348,PLCL1,5334.0,PLCL1,-1.15626376962723,1.9930142785665098e-78,TPDS_M-neg_R-neg_P-neg,TPDS,TPDS
ENSG00000115902,1.73301630103906,1.9648261272401998e-205,-0.739381483288302,5.06761109838988e-18,-0.107755625341239,SLC1A4,6509.0,SLC1A4,1.01528374805226,2.03058033801975e-66,MDE_M-neg_R-pos_P-pos,MDE,MDE
ENSG00000115904,0.165900078488984,2.80520689594739e-08,-1.00726174760046,4.74700870595953e-33,-0.0811726854708736,SOS1,6654.0,SOS1,0.240687930001201,5.446624424343899e-50,None,None,None
ENSG00000115919,-0.371012018908174,0.0015672756242801,0.0,1.0,0.0,KYNU,8942.0,KYNU,-0.601654398180739,5.50421730760466e-21,TMDS_M--_R--_P-neg,TMDS,TMDS
ENSG00000115935,1.02464177328388,6.52662392405456e-65,0.0,1.0,0.0,WIPF1,7456.0,WIPF1,0.536027128131366,1.3628760808878e-46,TPDE_M--_R-pos_P-pos,TPDE,TPDE
ENSG00000115942,0.186863662632138,1.87280205984045e-09,0.34027040005638,2.08367368871261e-07,0.0194675749632862,ORC2,4999.0,ORC2,0.178359392304925,3.51178348310511e-19,None,None,None
ENSG00000115944,-0.0006658603683665,0.98967614339078,-1.47441808403655,2.46442936255522e-54,-0.2338790935740492,COX7A2L,9167.0,COX7A2L,-1.47431498530397,5.81652704457966e-68,TPDS_TMDS_M-neg_R--_P-neg,TMDS,TMDS
ENSG00000115946,0.469074382043398,8.861564838182721e-17,0.0,1.0,0.0,PNO1,56902.0,PNO1,0.510931199808223,1.47245272813885e-45,TMDE_M--_R--_P-pos,TMDE,TMDE
ENSG00000115947,-0.18839926216401,3.21714112980063e-06,-0.742621336009582,5.3683636760597e-15,-0.0713992551118097,ORC4,5000.0,ORC4,0.0745069255663442,5.08065605287764e-06,None,None,None
ENSG00000115956,2.68426049053226,4.2818840457925e-104,-1.57686732480549,2.4030223468530295e-48,-0.2424466072424663,PLEK,5341.0,PLEK,0.827808753445998,2.46518588258679e-48,MDE_M-neg_R-pos_P-pos,MDE,MDE
ENSG00000115963,0.88048492488043,1.0931449918178999e-17,-1.44778583738942,4.84688680027094e-34,-0.2320551482287927,RND3,390.0,RND3,0.322492441567782,5.7485623197853e-22,None,None,None
ENSG00000115966,0.435330841860026,8.532040029737449e-42,0.0,1.0,0.0,ATF2,1386.0,ATF2,0.361607835143277,1.19871279486944e-38,None,None,None
ENSG00000115970,0.181114162359944,1.46652759927128e-12,0.0,1.0,0.0,THADA,63892.0,THADA,0.253235596308285,1.7048980334339398e-22,None,None,None
ENSG00000115977,-0.715602310728466,9.092525934754569e-42,-0.689638656741624,4.11946042690358e-24,-0.1054465663611239,AAK1,22848.0,AAK1,-0.2597199877421,4.2266845957755105e-31,None,None,None
ENSG00000115993,-0.387546672039044,3.82549581375289e-28,-0.215536116825859,0.013614964316962,-0.0336163289382752,TRAK2,66008.0,TRAK2,0.184523700107875,5.53402262150558e-17,None,None,None
ENSG00000115998,-0.13555751375054,1.05906577385803e-05,-1.1579017099282,3.9636071857659495e-49,-0.0909846552422232,C2orf42,54980.0,C2orf42,0.0,1.0,None,None,None
ENSG00000116001,-0.0299568561283979,0.354328434639476,-0.827251178354083,1.2572886282214499e-26,-0.0741803024326068,TIA1,7072.0,TIA1,0.227564782452356,9.17447797279184e-16,None,None,None
ENSG00000116005,-0.993035720118933,6.25265331772249e-72,-1.00032139345406,1.84843525770384e-29,-0.0797220985683979,PCYOX1,51449.0,PCYOX1,-0.281188339925685,5.547644754805061e-20,None,None,None
ENSG00000116016,0.522971909568568,4.5443161891404895e-11,-1.40588983943584,9.03680555375833e-22,-0.2185039718536121,EPAS1,2034.0,EPAS1,0.527854460189696,3.984095469298899e-12,TPDS_TMDE_M-neg_R--_P-pos,TMDE,TMDE
ENSG00000116017,-0.311952358433297,6.93290517580961e-05,-0.89646862069168,2.89760987452633e-19,-0.1267329706059901,ARID3A,1820.0,ARID3A,0.0648935624287744,0.219556069163269,None,None,None
ENSG00000116030,-0.032295081166328,0.435244422593333,-0.955770840860086,3.06370115496915e-46,-0.0631529598403736,SUMO1,7341.0,SUMO1,0.212649055495626,1.71519726945655e-23,None,None,None
ENSG00000116031,1.19324414728172,1.0463940177488799e-12,-1.37410393969981,6.92263760457515e-47,-0.1988022719561507,CD207,50489.0,CD207,0.0,1.0,MDE_TMDS_M-neg_R-pos_P--,MDE_TMDS,TMDS
ENSG00000116039,-5.71432899062433,1.03696207834988e-171,-1.87179875612662,8.66297072887116e-61,-0.2519835417796364,ATP6V1B1,525.0,ATP6V1B1,-1.15713562804571,5.86130204663224e-53,TPDS_M-neg_R-neg_P-neg,TPDS,TPDS
ENSG00000116062,0.487382783574439,1.74089687020288e-39,0.0,1.0,0.0,MSH6,2956.0,MSH6,0.361477352341631,1.56432501675183e-37,None,None,None
ENSG00000116095,0.0602580747574473,0.0765489985680973,-0.781524576307882,5.231657152579661e-14,-0.1046027373537324,PLEKHA3,65977.0,PLEKHA3,-0.0921544540333236,0.0026233313858283,None,None,None
ENSG00000116096,-0.380675692037222,2.25304422794747e-07,0.0,1.0,0.0,SPR,6697.0,SPR,-0.325169720723959,2.4479407102655803e-19,None,None,None
ENSG00000116117,-1.04974290247221,1.01975349058116e-63,-2.33538117993915,2.90400178359491e-102,-0.2206858766215879,PARD3B,117583.0,PARD3B,-1.08860841304087,3.35562169019955e-85,TPDS_M-neg_R-neg_P-neg,TPDS,TPDS
ENSG00000116120,0.312534332309081,2.14278907009165e-12,-1.19057137981962,7.88955139129682e-70,-0.0503140183745323,FARSB,10056.0,FARSB,-0.124495071707667,3.0764732450794e-08,None,None,None
ENSG00000116127,0.192472967133538,1.33773613038488e-08,-0.342693811216469,7.5452912733421e-10,-0.0118328040025686,ALMS1,7840.0,ALMS1,0.0007800777408446,0.989397513070191,None,None,None
ENSG00000116128,-0.975572540767503,1.87896651445211e-67,0.0,1.0,0.0,BCL9,607.0,BCL9,-0.599621157437194,3.29020184361184e-30,TMDS_M--_R--_P-neg,TMDS,TMDS
ENSG00000116132,1.39322734900263,4.3076666245891204e-17,2.53278493426449,2.27495501278272e-35,0.2053022098463578,PRRX1,5396.0,PRRX1,0.1680999376723,0.0026814419852874,TPDE_TMDS_M-pos_R-pos_P--,TPDE_TMDS,TMDS
ENSG00000116133,0.208512190800099,0.114565018569004,-0.793496999948173,3.92001380509642e-26,-0.055581754199537,DHCR24,1718.0,DHCR24,0.957529176055167,1.17453889006745e-30,TMDE_M--_R--_P-pos,TMDE,TMDE
ENSG00000116138,-0.962573528063055,1.0488915284222099e-79,-1.74234926703933,8.06168146374324e-109,-0.1136052471721237,DNAJC16,23341.0,DNAJC16,0.0914896179347521,0.0204589332203939,None,None,None
ENSG00000116141,-0.677390780015828,9.076841739284549e-11,0.699920043716418,4.98250139756817e-15,0.1111320147124042,MARK1,4139.0,MARK1,-0.176103503613372,3.43006072616954e-09,None,None,None
ENSG00000116147,1.50495993013824,3.0526856715874403e-09,-2.43716095537393,7.3914533415153e-76,-0.3731547890619556,TNR,7143.0,TNR,0.0,1.0,MDE_TMDS_M-neg_R-pos_P--,MDE_TMDS,TMDS
ENSG00000116151,-0.306557959576984,5.6402756825575e-08,-1.3879819556726,8.378985887782849e-77,-0.2224992042287951,MORN1,79906.0,MORN1,-0.0024613365510819,0.977346884512501,None,None,None
ENSG00000116157,0.793645817585834,3.30798444711193e-16,0.0,1.0,0.0,GPX7,2882.0,GPX7,0.586956895812797,2.15561886376277e-34,TMDE_M--_R--_P-pos,TMDE,TMDE
ENSG00000116171,-0.252848479885296,1.05216307227065e-08,-0.723460169161052,8.33382912929999e-12,-0.1061163310090774,SCP2,6342.0,SCP2,-0.493613630588516,8.255840186906139e-36,None,None,None
ENSG00000116176,1.38764390561976,2.04437307778068e-08,-0.988860779799175,4.9628193175661e-23,-0.1487413278243193,TPSG1,25823.0,TPSG1,0.0,1.0,MDE_TMDS_M-neg_R-pos_P--,MDE_TMDS,TMDS
ENSG00000116183,-3.03353017228364,6.44116546553032e-28,-1.79599178363184,1.93644368945624e-49,-0.2447104191604088,PAPPA2,60676.0,PAPPA2,-1.13722328778617,2.5671203847347398e-26,TPDS_M-neg_R-neg_P-neg,TPDS,TPDS
ENSG00000116191,-0.390470058215037,6.34210162126494e-11,-1.24374470193452,3.2680401493195998e-31,-0.1985092374923496,RALGPS2,55103.0,RALGPS2,-0.111900473450796,4.84487838520537e-05,None,None,None
ENSG00000116194,-1.78529771342592,4.96424674343285e-69,1.39209133395616,8.17091564193249e-41,0.2043214509281392,ANGPTL1,9068.0,ANGPTL1,-0.082530381439073,0.0066898876388217,MDS_TMDE_M-pos_R-neg_P--,MDS_TMDE,TMDE
ENSG00000116198,-0.502235170839756,9.71344753877187e-45,1.84055241565829,5.79037624050642e-54,0.2293664440812027,CEP104,9731.0,CEP104,0.0428193543890065,0.161605092450771,None,None,None
ENSG00000116199,-0.292085966907106,9.868989217607111e-17,-0.242023918226807,0.001073904486723,-0.0319790753176946,FAM20B,9917.0,FAM20B,0.0068545477918526,0.796969838499144,None,None,None
ENSG00000116205,0.101409577477929,0.0205877846935354,0.719559549551879,5.62781002582415e-20,0.1113730946260288,TCEANC2,127428.0,TCEANC2,0.0644846589955652,0.379170333589163,None,None,None
ENSG00000116212,0.206559687841167,6.82204150772835e-05,-1.42173165820646,1.62186391411225e-58,-0.1164989255460291,LRRC42,115353.0,LRRC42,0.306199209677731,4.5587736761026e-09,None,None,None
ENSG00000116213,-0.0482264908922985,0.152905286112804,-1.36400354864603,4.0709860304401195e-40,-0.1507376993088679,WRAP73,49856.0,WRAP73,0.217945487234809,5.8799913948584e-08,None,None,None
ENSG00000116218,-6.08414527022036,7.854847234721161e-61,0.0,1.0,0.0,NPHS2,7827.0,NPHS2,-1.9916649874146,4.62656404227319e-60,TPDS_M--_R-neg_P-neg,TPDS,TPDS
ENSG00000116221,-0.0965073450123052,0.0660479360867848,0.359321252850029,1.01666768206156e-08,0.0561252911290063,MRPL37,51253.0,MRPL37,-0.733888283739996,3.7645830473015803e-65,TMDS_M--_R--_P-neg,TMDS,TMDS
ENSG00000116237,-0.740861390398957,4.28129835234624e-66,-1.34825406741135,1.08463811521599e-16,-0.1581769585391543,ICMT,23463.0,ICMT,-0.161332605739016,4.89612678385605e-07,None,None,None
ENSG00000116251,0.282518823800625,1.06602368441011e-06,-1.34056856917793,3.36685503136881e-48,-0.1932011113982448,RPL22,6146.0,RPL22,0.0994825374565511,6.28276040228261e-09,None,None,None
ENSG00000116254,-2.91191249848876,2.21703888820345e-58,-1.54396018877416,1.9280869089759498e-56,-0.2246228422113039,CHD5,26038.0,CHD5,0.0,1.0,TPDS_TMDE_M-neg_R-neg_P--,TPDS_TMDE,TMDE
ENSG00000116260,1.34459997094625,4.02184529750735e-25,-0.304686031952581,7.92240498421424e-06,-0.0523069129175456,QSOX1,5768.0,QSOX1,0.219273595828841,3.04718649904109e-06,TPDE_TMDS_M--_R-pos_P--,TPDE_TMDS,TMDS
ENSG00000116266,-0.0170069172384141,0.594243949081874,-1.14689455863918,1.22051501896782e-49,-0.101927928918161,STXBP3,6814.0,STXBP3,-0.163503837947981,4.6246962119709005e-18,None,None,None
ENSG00000116285,0.149900805587275,0.368569700882394,-1.27688112522698,5.660804648069401e-36,-0.199524906087789,ERRFI1,54206.0,ERRFI1,0.12688165300043,0.0032337524418363,None,None,None
ENSG00000116288,-0.235344011356332,1.63176923740953e-07,-0.658285596390967,8.19299792681428e-09,-0.0974353364402325,PARK7,11315.0,PARK7,-0.142494388109792,2.39738285897094e-17,None,None,None
ENSG00000116299,1.08379553627573,1.8567508016299002e-16,0.0,1.0,0.0,ELAPOR1,57535.0,ELAPOR1,0.237862570727388,7.31913311463525e-07,TPDE_TMDS_M--_R-pos_P--,TPDE_TMDS,TMDS
ENSG00000116329,0.540511164532095,0.0001185143937064,3.18931964527758,5.997910713691351e-74,0.1854076930190712,OPRD1,4985.0,OPRD1,0.0,1.0,None,None,None
ENSG00000116337,0.556292176404287,1.3716935830596e-26,1.20745015812051,1.580837314187e-58,0.1483254108950933,AMPD2,271.0,AMPD2,0.622198890022351,2.7851294814293003e-48,TPDE_TMDE_M-pos_R--_P-pos,TMDE,TMDE
ENSG00000116350,0.173219227198748,6.33426379656715e-09,-0.349202384410718,4.72718015228998e-06,-0.0445900807388303,SRSF4,6429.0,SRSF4,0.115861112309724,2.10723665755212e-07,None,None,None
ENSG00000116353,-0.290914625915749,4.265654835800381e-15,-0.852645427575525,8.735986554217231e-17,-0.089863399811457,MECR,51102.0,MECR,-0.676283647018018,1.17384060826516e-37,TMDS_M--_R--_P-neg,TMDS,TMDS
ENSG00000116396,-1.50004510021283,1.60328453783389e-61,1.04072140211088,6.10425276824509e-50,0.1739535222567967,KCNC4,3749.0,KCNC4,0.0,1.0,MDS_TMDE_M-pos_R-neg_P--,MDS_TMDE,TMDE
ENSG00000116406,0.313110748832108,2.36299574134761e-13,-0.188193202216428,2.98680082932781e-05,-0.009718186526056,EDEM3,80267.0,EDEM3,0.15241538214344,1.19004758448936e-09,None,None,None
ENSG00000116459,-0.457388344702498,2.98622674338564e-20,-0.285821480719555,0.0022293342059246,-0.0508804232786397,ATP5PB,515.0,ATP5PB,-0.633551308191961,2.19048993997364e-37,TMDS_M--_R--_P-neg,TMDS,TMDS
ENSG00000116473,0.134038592787621,0.0010928776661747,-1.52510903139007,2.6360699676499406e-58,-0.2487008614671761,RAP1A,5906.0,RAP1A,-0.27080845019777,2.25558952740298e-29,None,None,None
ENSG00000116478,0.237552600012609,4.62419636847891e-08,-2.85073235957553,9.35314608133743e-103,-0.4095514256017086,HDAC1,3065.0,HDAC1,0.0401481061686941,0.0303882216494806,None,None,None
ENSG00000116489,0.876379405383889,2.17733094998385e-73,0.0,1.0,0.0,CAPZA1,829.0,CAPZA1,0.353149990342272,6.30807614336249e-47,None,None,None
ENSG00000116497,0.472660373242656,3.14194762135212e-46,1.4776888694431,5.09594401199778e-82,0.0853359846508321,S100PBP,64766.0,S100PBP,-0.0912490914539138,0.213511354544121,None,None,None
